 MONTH =    1
 0.343281E+01 0.379186E+01 0.393026E+01 0.407554E+01 0.410925E+01 0.417485E+01
 0.435136E+01 0.458852E+01 0.488028E+01 0.515166E+01 0.552745E+01 0.552745E+01
 0.552745E+01 0.552745E+01 0.552745E+01 0.552745E+01 0.552745E+01 0.552745E+01
 0.218096E+05 0.124481E+05 0.628996E+04 0.690222E+03 0.739384E+02 0.822395E+01
 0.731911E+01 0.460276E+01 0.323883E+01 0.245316E+01 0.248448E+01 0.275933E+01
 0.337744E+01 0.375891E+01 0.391317E+01 0.406880E+01 0.413747E+01 0.431037E+01
 0.457577E+01 0.484149E+01 0.518329E+01 0.547349E+01 0.592270E+01 0.592270E+01
 0.592270E+01 0.592270E+01 0.592270E+01 0.592270E+01 0.592270E+01 0.592270E+01
 0.204110E+05 0.111639E+05 0.536820E+04 0.634719E+03 0.742880E+02 0.904668E+01
 0.725822E+01 0.414698E+01 0.265462E+01 0.186115E+01 0.231759E+01 0.305703E+01
 0.375758E+01 0.412281E+01 0.421078E+01 0.419271E+01 0.417754E+01 0.430047E+01
 0.453975E+01 0.495454E+01 0.543199E+01 0.589995E+01 0.647154E+01 0.647154E+01
 0.647154E+01 0.647154E+01 0.647154E+01 0.647154E+01 0.647154E+01 0.647154E+01
 0.156070E+05 0.848488E+04 0.421600E+04 0.544507E+03 0.703783E+02 0.933659E+01
 0.758750E+01 0.469096E+01 0.290503E+01 0.235399E+01 0.284388E+01 0.361278E+01
 0.423922E+01 0.450935E+01 0.449966E+01 0.442314E+01 0.432508E+01 0.440631E+01
 0.458560E+01 0.491888E+01 0.533535E+01 0.572301E+01 0.621798E+01 0.621798E+01
 0.621798E+01 0.621798E+01 0.621798E+01 0.621798E+01 0.621798E+01 0.621798E+01
 0.112009E+05 0.599300E+04 0.292718E+04 0.420078E+03 0.609713E+02 0.898197E+01
 0.731139E+01 0.522489E+01 0.383699E+01 0.358557E+01 0.378513E+01 0.414528E+01
 0.455527E+01 0.472048E+01 0.462541E+01 0.455160E+01 0.449964E+01 0.461211E+01
 0.480082E+01 0.497043E+01 0.515708E+01 0.533149E+01 0.561601E+01 0.561601E+01
 0.561601E+01 0.561601E+01 0.561601E+01 0.561601E+01 0.561601E+01 0.561601E+01
 0.730730E+04 0.408197E+04 0.197460E+04 0.311535E+03 0.491811E+02 0.781411E+01
 0.668223E+01 0.560592E+01 0.464882E+01 0.432853E+01 0.433313E+01 0.445977E+01
 0.474987E+01 0.481344E+01 0.475363E+01 0.469092E+01 0.463333E+01 0.461373E+01
 0.472186E+01 0.492034E+01 0.506987E+01 0.516584E+01 0.535196E+01 0.535196E+01
 0.535196E+01 0.535196E+01 0.535196E+01 0.535196E+01 0.535196E+01 0.535196E+01
 0.402141E+04 0.236702E+04 0.123099E+04 0.226632E+03 0.418507E+02 0.770540E+01
 0.697780E+01 0.612046E+01 0.514699E+01 0.477653E+01 0.468917E+01 0.469030E+01
 0.487256E+01 0.494775E+01 0.490107E+01 0.488304E+01 0.481155E+01 0.474585E+01
 0.480546E+01 0.485041E+01 0.486454E+01 0.485522E+01 0.483534E+01 0.483534E+01
 0.483534E+01 0.483534E+01 0.483534E+01 0.483534E+01 0.483534E+01 0.483534E+01
 0.248374E+04 0.146517E+04 0.679243E+03 0.155539E+03 0.352483E+02 0.800849E+01
 0.745113E+01 0.652758E+01 0.537317E+01 0.478599E+01 0.473117E+01 0.480728E+01
 0.500387E+01 0.507869E+01 0.509470E+01 0.508768E+01 0.497798E+01 0.489612E+01
 0.491301E+01 0.487167E+01 0.483654E+01 0.479334E+01 0.476927E+01 0.476927E+01
 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01
 0.154749E+04 0.874124E+03 0.397401E+03 0.110644E+03 0.300002E+02 0.831951E+01
 0.745113E+01 0.652758E+01 0.537317E+01 0.478599E+01 0.473117E+01 0.480728E+01
 0.500387E+01 0.507869E+01 0.509470E+01 0.508768E+01 0.497798E+01 0.489612E+01
 0.491301E+01 0.487167E+01 0.483654E+01 0.479334E+01 0.476927E+01 0.476927E+01
 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01
 0.551014E+03 0.398579E+03 0.238919E+03 0.790879E+02 0.257901E+02 0.862388E+01
 0.745113E+01 0.652758E+01 0.537317E+01 0.478599E+01 0.473117E+01 0.480728E+01
 0.500387E+01 0.507869E+01 0.509470E+01 0.508768E+01 0.497798E+01 0.489612E+01
 0.491301E+01 0.487167E+01 0.483654E+01 0.479334E+01 0.476927E+01 0.476927E+01
 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01 0.476927E+01
 MONTH =    2
 0.134985E+04 0.991725E+03 0.551417E+03 0.140264E+03 0.360264E+02 0.950664E+01
 0.573219E+01 0.520988E+01 0.469655E+01 0.462158E+01 0.483750E+01 0.509408E+01
 0.533680E+01 0.533581E+01 0.520294E+01 0.515194E+01 0.502917E+01 0.493978E+01
 0.490795E+01 0.490831E+01 0.494722E+01 0.490378E+01 0.484244E+01 0.484244E+01
 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01
 0.277307E+04 0.184264E+04 0.872630E+03 0.188755E+03 0.416319E+02 0.924664E+01
 0.573219E+01 0.520988E+01 0.469655E+01 0.462158E+01 0.483750E+01 0.509408E+01
 0.533680E+01 0.533581E+01 0.520294E+01 0.515194E+01 0.502917E+01 0.493978E+01
 0.490795E+01 0.490831E+01 0.494722E+01 0.490378E+01 0.484244E+01 0.484244E+01
 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01
 0.536444E+04 0.326490E+04 0.140876E+04 0.228217E+03 0.374202E+02 0.610585E+01
 0.573219E+01 0.520988E+01 0.469655E+01 0.462158E+01 0.483750E+01 0.509408E+01
 0.533680E+01 0.533581E+01 0.520294E+01 0.515194E+01 0.502917E+01 0.493978E+01
 0.490795E+01 0.490831E+01 0.494722E+01 0.490378E+01 0.484244E+01 0.484244E+01
 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01 0.484244E+01
 0.816004E+04 0.490311E+04 0.238919E+04 0.333461E+03 0.471901E+02 0.667214E+01
 0.603839E+01 0.505390E+01 0.433270E+01 0.426881E+01 0.453614E+01 0.482695E+01
 0.510584E+01 0.516006E+01 0.509272E+01 0.506746E+01 0.497210E+01 0.491481E+01
 0.491272E+01 0.498207E+01 0.508895E+01 0.514220E+01 0.513127E+01 0.513127E+01
 0.513127E+01 0.513127E+01 0.513127E+01 0.513127E+01 0.513127E+01 0.513127E+01
 0.116400E+05 0.697632E+04 0.330365E+04 0.441016E+03 0.589914E+02 0.796479E+01
 0.685388E+01 0.475050E+01 0.349291E+01 0.342885E+01 0.387035E+01 0.435260E+01
 0.478222E+01 0.488650E+01 0.485076E+01 0.487937E+01 0.480954E+01 0.481338E+01
 0.490246E+01 0.505169E+01 0.525447E+01 0.535200E+01 0.558658E+01 0.558658E+01
 0.558658E+01 0.558658E+01 0.558658E+01 0.558658E+01 0.558658E+01 0.558658E+01
 0.148769E+05 0.866490E+04 0.430159E+04 0.549893E+03 0.707970E+02 0.923261E+01
 0.733270E+01 0.467802E+01 0.292448E+01 0.261541E+01 0.314977E+01 0.384842E+01
 0.442271E+01 0.466142E+01 0.468590E+01 0.471555E+01 0.463819E+01 0.465482E+01
 0.478312E+01 0.502311E+01 0.536694E+01 0.562421E+01 0.595941E+01 0.595941E+01
 0.595941E+01 0.595941E+01 0.595941E+01 0.595941E+01 0.595941E+01 0.595941E+01
 0.183870E+05 0.105290E+05 0.534573E+04 0.636125E+03 0.759951E+02 0.930437E+01
 0.756611E+01 0.443311E+01 0.268178E+01 0.203965E+01 0.246231E+01 0.330214E+01
 0.395901E+01 0.425111E+01 0.437360E+01 0.443878E+01 0.439155E+01 0.440585E+01
 0.454691E+01 0.475642E+01 0.510395E+01 0.543191E+01 0.586455E+01 0.586455E+01
 0.586455E+01 0.586455E+01 0.586455E+01 0.586455E+01 0.586455E+01 0.586455E+01
 0.203684E+05 0.117769E+05 0.594521E+04 0.681700E+03 0.778827E+02 0.917092E+01
 0.803421E+01 0.495108E+01 0.287915E+01 0.217906E+01 0.238724E+01 0.289341E+01
 0.356659E+01 0.393578E+01 0.407492E+01 0.422802E+01 0.425201E+01 0.426457E+01
 0.434924E+01 0.458868E+01 0.486973E+01 0.516650E+01 0.562368E+01 0.562368E+01
 0.562368E+01 0.562368E+01 0.562368E+01 0.562368E+01 0.562368E+01 0.562368E+01
 0.209028E+05 0.124035E+05 0.649321E+04 0.720426E+03 0.791170E+02 0.893909E+01
 0.803147E+01 0.578857E+01 0.353565E+01 0.265556E+01 0.247185E+01 0.279098E+01
 0.342464E+01 0.374902E+01 0.388598E+01 0.408156E+01 0.418256E+01 0.422883E+01
 0.443026E+01 0.466970E+01 0.495106E+01 0.522023E+01 0.569630E+01 0.569630E+01
 0.569630E+01 0.569630E+01 0.569630E+01 0.569630E+01 0.569630E+01 0.569630E+01
 0.220012E+05 0.125804E+05 0.638198E+04 0.724570E+03 0.807567E+02 0.930935E+01
 0.882346E+01 0.536445E+01 0.330230E+01 0.241254E+01 0.236476E+01 0.277169E+01
 0.339926E+01 0.370448E+01 0.386129E+01 0.406191E+01 0.417206E+01 0.429512E+01
 0.456283E+01 0.487481E+01 0.513942E+01 0.538123E+01 0.582178E+01 0.582178E+01
 0.582178E+01 0.582178E+01 0.582178E+01 0.582178E+01 0.582178E+01 0.582178E+01
 0.206425E+05 0.113834E+05 0.553449E+04 0.650407E+03 0.759511E+02 0.919501E+01
 0.772930E+01 0.423577E+01 0.282264E+01 0.185601E+01 0.217319E+01 0.296106E+01
 0.368964E+01 0.400596E+01 0.411428E+01 0.415067E+01 0.409177E+01 0.419924E+01
 0.449609E+01 0.483478E+01 0.527540E+01 0.570824E+01 0.630465E+01 0.630465E+01
 0.630465E+01 0.630465E+01 0.630465E+01 0.630465E+01 0.630465E+01 0.630465E+01
 0.160311E+05 0.885433E+04 0.446397E+04 0.568716E+03 0.727375E+02 0.956347E+01
 0.778289E+01 0.468029E+01 0.284187E+01 0.217772E+01 0.270725E+01 0.354914E+01
 0.423238E+01 0.447894E+01 0.448238E+01 0.443246E+01 0.434671E+01 0.443782E+01
 0.466375E+01 0.492945E+01 0.521841E+01 0.563983E+01 0.606827E+01 0.606827E+01
 0.606827E+01 0.606827E+01 0.606827E+01 0.606827E+01 0.606827E+01 0.606827E+01
 0.116899E+05 0.644708E+04 0.320217E+04 0.441554E+03 0.615851E+02 0.877355E+01
 0.722004E+01 0.525581E+01 0.385228E+01 0.356895E+01 0.382687E+01 0.421741E+01
 0.462891E+01 0.473296E+01 0.467378E+01 0.469455E+01 0.469399E+01 0.473989E+01
 0.489053E+01 0.503668E+01 0.510972E+01 0.519688E+01 0.542408E+01 0.542408E+01
 0.542408E+01 0.542408E+01 0.542408E+01 0.542408E+01 0.542408E+01 0.542408E+01
 0.776173E+04 0.448829E+04 0.223203E+04 0.342093E+03 0.526082E+02 0.819304E+01
 0.699861E+01 0.575932E+01 0.480706E+01 0.449859E+01 0.454627E+01 0.466388E+01
 0.489847E+01 0.487499E+01 0.474581E+01 0.474548E+01 0.472946E+01 0.472632E+01
 0.478768E+01 0.484720E+01 0.487068E+01 0.494611E+01 0.506934E+01 0.506934E+01
 0.506934E+01 0.506934E+01 0.506934E+01 0.506934E+01 0.506934E+01 0.506934E+01
 0.442110E+04 0.268747E+04 0.144320E+04 0.255795E+03 0.456710E+02 0.816903E+01
 0.712473E+01 0.618462E+01 0.527968E+01 0.491646E+01 0.490013E+01 0.494672E+01
 0.513471E+01 0.508033E+01 0.492645E+01 0.489665E+01 0.480270E+01 0.471246E+01
 0.471231E+01 0.471801E+01 0.470897E+01 0.474269E+01 0.484387E+01 0.484387E+01
 0.484387E+01 0.484387E+01 0.484387E+01 0.484387E+01 0.484387E+01 0.484387E+01
 0.280645E+04 0.172112E+04 0.826912E+03 0.175999E+03 0.372477E+02 0.790791E+01
 0.728617E+01 0.648680E+01 0.551861E+01 0.506272E+01 0.500486E+01 0.511272E+01
 0.533164E+01 0.536783E+01 0.517059E+01 0.506109E+01 0.491477E+01 0.481609E+01
 0.471263E+01 0.468932E+01 0.459999E+01 0.452046E+01 0.454405E+01 0.454405E+01
 0.454405E+01 0.454405E+01 0.454405E+01 0.454405E+01 0.454405E+01 0.454405E+01
 0.174784E+04 0.103990E+04 0.497123E+03 0.125476E+03 0.312433E+02 0.791394E+01
 0.728642E+01 0.640882E+01 0.559861E+01 0.527954E+01 0.531078E+01 0.536413E+01
 0.551672E+01 0.545534E+01 0.523489E+01 0.515430E+01 0.500239E+01 0.479089E+01
 0.471601E+01 0.469987E+01 0.455581E+01 0.442907E+01 0.455990E+01 0.455990E+01
 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01
 0.665578E+03 0.510785E+03 0.310892E+03 0.915940E+02 0.267050E+02 0.797308E+01
 0.728642E+01 0.640882E+01 0.559861E+01 0.527954E+01 0.531078E+01 0.536413E+01
 0.551672E+01 0.545534E+01 0.523489E+01 0.515430E+01 0.500239E+01 0.479089E+01
 0.471601E+01 0.469987E+01 0.455581E+01 0.442907E+01 0.455990E+01 0.455990E+01
 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01 0.455990E+01
 MONTH =    3
 0.109216E+04 0.782041E+03 0.432261E+03 0.116629E+03 0.316579E+02 0.887226E+01
 0.673242E+01 0.584718E+01 0.508650E+01 0.490195E+01 0.500811E+01 0.513571E+01
 0.534021E+01 0.534182E+01 0.524217E+01 0.523088E+01 0.507882E+01 0.494722E+01
 0.485814E+01 0.484877E+01 0.486303E+01 0.479631E+01 0.487214E+01 0.487214E+01
 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01
 0.233364E+04 0.151049E+04 0.691352E+03 0.160823E+03 0.377959E+02 0.900611E+01
 0.673242E+01 0.584718E+01 0.508650E+01 0.490195E+01 0.500811E+01 0.513571E+01
 0.534021E+01 0.534182E+01 0.524217E+01 0.523088E+01 0.507882E+01 0.494722E+01
 0.485814E+01 0.484877E+01 0.486303E+01 0.479631E+01 0.487214E+01 0.487214E+01
 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01
 0.475786E+04 0.280442E+04 0.113785E+04 0.211708E+03 0.396200E+02 0.739679E+01
 0.673242E+01 0.584718E+01 0.508650E+01 0.490195E+01 0.500811E+01 0.513571E+01
 0.534021E+01 0.534182E+01 0.524217E+01 0.523088E+01 0.507882E+01 0.494722E+01
 0.485814E+01 0.484877E+01 0.486303E+01 0.479631E+01 0.487214E+01 0.487214E+01
 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01 0.487214E+01
 0.745591E+04 0.433053E+04 0.199154E+04 0.313608E+03 0.498234E+02 0.788313E+01
 0.687779E+01 0.546946E+01 0.456056E+01 0.446226E+01 0.465779E+01 0.490218E+01
 0.515803E+01 0.517346E+01 0.511702E+01 0.513165E+01 0.502942E+01 0.494923E+01
 0.491071E+01 0.493762E+01 0.502413E+01 0.504883E+01 0.522541E+01 0.522541E+01
 0.522541E+01 0.522541E+01 0.522541E+01 0.522541E+01 0.522541E+01 0.522541E+01
 0.107665E+05 0.622743E+04 0.284603E+04 0.422589E+03 0.627052E+02 0.936386E+01
 0.737136E+01 0.510683E+01 0.376118E+01 0.367802E+01 0.408452E+01 0.450512E+01
 0.487269E+01 0.498029E+01 0.493869E+01 0.495561E+01 0.487304E+01 0.478999E+01
 0.477979E+01 0.490115E+01 0.505659E+01 0.519957E+01 0.542725E+01 0.542725E+01
 0.542725E+01 0.542725E+01 0.542725E+01 0.542725E+01 0.542725E+01 0.542725E+01
 0.140365E+05 0.791866E+04 0.381921E+04 0.525400E+03 0.727861E+02 0.102088E+02
 0.784935E+01 0.493872E+01 0.320440E+01 0.288845E+01 0.338375E+01 0.402306E+01
 0.452391E+01 0.472187E+01 0.472853E+01 0.474335E+01 0.464500E+01 0.459438E+01
 0.467735E+01 0.481898E+01 0.502991E+01 0.528652E+01 0.555747E+01 0.555747E+01
 0.555747E+01 0.555747E+01 0.555747E+01 0.555747E+01 0.555747E+01 0.555747E+01
 0.178464E+05 0.998659E+04 0.493191E+04 0.608100E+03 0.750607E+02 0.951178E+01
 0.797605E+01 0.469829E+01 0.290745E+01 0.214929E+01 0.261792E+01 0.338984E+01
 0.402556E+01 0.429465E+01 0.440971E+01 0.450825E+01 0.447017E+01 0.444429E+01
 0.451456E+01 0.463005E+01 0.487365E+01 0.519068E+01 0.558668E+01 0.558668E+01
 0.558668E+01 0.558668E+01 0.558668E+01 0.558668E+01 0.558668E+01 0.558668E+01
 0.201627E+05 0.115570E+05 0.571474E+04 0.649214E+03 0.734096E+02 0.857796E+01
 0.816262E+01 0.516820E+01 0.301879E+01 0.216315E+01 0.232377E+01 0.301843E+01
 0.368127E+01 0.398625E+01 0.413309E+01 0.430799E+01 0.433172E+01 0.434609E+01
 0.447640E+01 0.464149E+01 0.491669E+01 0.516711E+01 0.558356E+01 0.558356E+01
 0.558356E+01 0.558356E+01 0.558356E+01 0.558356E+01 0.558356E+01 0.558356E+01
 0.209207E+05 0.123655E+05 0.641905E+04 0.715201E+03 0.785352E+02 0.889934E+01
 0.879807E+01 0.563188E+01 0.353797E+01 0.264339E+01 0.250511E+01 0.289705E+01
 0.346596E+01 0.371397E+01 0.384607E+01 0.405154E+01 0.418698E+01 0.430003E+01
 0.454933E+01 0.484137E+01 0.510327E+01 0.538718E+01 0.569938E+01 0.569938E+01
 0.569938E+01 0.569938E+01 0.569938E+01 0.569938E+01 0.569938E+01 0.569938E+01
 0.221933E+05 0.127450E+05 0.646904E+04 0.714433E+03 0.778117E+02 0.874152E+01
 0.811611E+01 0.538280E+01 0.344511E+01 0.261006E+01 0.253276E+01 0.290362E+01
 0.349116E+01 0.372966E+01 0.382376E+01 0.405347E+01 0.420946E+01 0.441585E+01
 0.475076E+01 0.508640E+01 0.537889E+01 0.558818E+01 0.594591E+01 0.594591E+01
 0.594591E+01 0.594591E+01 0.594591E+01 0.594591E+01 0.594591E+01 0.594591E+01
 0.209221E+05 0.116064E+05 0.570463E+04 0.646496E+03 0.731066E+02 0.854261E+01
 0.796600E+01 0.458361E+01 0.288556E+01 0.196179E+01 0.235225E+01 0.312091E+01
 0.380980E+01 0.405143E+01 0.408802E+01 0.417383E+01 0.420873E+01 0.436327E+01
 0.465254E+01 0.499265E+01 0.534445E+01 0.567878E+01 0.610336E+01 0.610336E+01
 0.610336E+01 0.610336E+01 0.610336E+01 0.610336E+01 0.610336E+01 0.610336E+01
 0.165349E+05 0.925719E+04 0.472348E+04 0.590756E+03 0.741869E+02 0.960253E+01
 0.803657E+01 0.490691E+01 0.294909E+01 0.222134E+01 0.274697E+01 0.363777E+01
 0.433830E+01 0.453895E+01 0.447044E+01 0.445814E+01 0.440581E+01 0.446955E+01
 0.469738E+01 0.492668E+01 0.512491E+01 0.536111E+01 0.573873E+01 0.573873E+01
 0.573873E+01 0.573873E+01 0.573873E+01 0.573873E+01 0.573873E+01 0.573873E+01
 0.122560E+05 0.693179E+04 0.349300E+04 0.467184E+03 0.631558E+02 0.873785E+01
 0.733356E+01 0.528240E+01 0.376936E+01 0.349511E+01 0.380680E+01 0.426597E+01
 0.469522E+01 0.482680E+01 0.477884E+01 0.481171E+01 0.481677E+01 0.481218E+01
 0.494135E+01 0.511136E+01 0.518841E+01 0.529424E+01 0.550194E+01 0.550194E+01
 0.550194E+01 0.550194E+01 0.550194E+01 0.550194E+01 0.550194E+01 0.550194E+01
 0.829761E+04 0.490728E+04 0.250308E+04 0.366874E+03 0.539071E+02 0.807650E+01
 0.689635E+01 0.555503E+01 0.461686E+01 0.442295E+01 0.451616E+01 0.465289E+01
 0.486531E+01 0.486360E+01 0.480922E+01 0.488992E+01 0.490614E+01 0.492376E+01
 0.492957E+01 0.500520E+01 0.505581E+01 0.510859E+01 0.533063E+01 0.533063E+01
 0.533063E+01 0.533063E+01 0.533063E+01 0.533063E+01 0.533063E+01 0.533063E+01
 0.484414E+04 0.299979E+04 0.165871E+04 0.279149E+03 0.474386E+02 0.810927E+01
 0.682618E+01 0.581912E+01 0.504682E+01 0.483712E+01 0.486962E+01 0.488810E+01
 0.497285E+01 0.489585E+01 0.480146E+01 0.485732E+01 0.484416E+01 0.478881E+01
 0.480168E+01 0.481914E+01 0.483399E+01 0.483623E+01 0.506722E+01 0.506722E+01
 0.506722E+01 0.506722E+01 0.506722E+01 0.506722E+01 0.506722E+01 0.506722E+01
 0.312860E+04 0.197510E+04 0.972988E+03 0.199128E+03 0.408512E+02 0.839316E+01
 0.727458E+01 0.628981E+01 0.551017E+01 0.522126E+01 0.519518E+01 0.516072E+01
 0.519457E+01 0.504603E+01 0.487383E+01 0.485609E+01 0.479088E+01 0.470475E+01
 0.463971E+01 0.456934E+01 0.452494E+01 0.455969E+01 0.474277E+01 0.474277E+01
 0.474277E+01 0.474277E+01 0.474277E+01 0.474277E+01 0.474277E+01 0.474277E+01
 0.195709E+04 0.119898E+04 0.597200E+03 0.145223E+03 0.354221E+02 0.873736E+01
 0.754555E+01 0.647548E+01 0.560817E+01 0.537912E+01 0.541876E+01 0.540488E+01
 0.541620E+01 0.523956E+01 0.501625E+01 0.493135E+01 0.483142E+01 0.471127E+01
 0.464250E+01 0.456268E+01 0.447700E+01 0.443634E+01 0.460533E+01 0.460533E+01
 0.460533E+01 0.460533E+01 0.460533E+01 0.460533E+01 0.460533E+01 0.460533E+01
 0.794061E+03 0.618065E+03 0.386040E+03 0.107747E+03 0.299320E+02 0.854669E+01
 0.750546E+01 0.645589E+01 0.565647E+01 0.541903E+01 0.539491E+01 0.536861E+01
 0.537342E+01 0.522098E+01 0.501266E+01 0.494975E+01 0.484845E+01 0.475565E+01
 0.466706E+01 0.462359E+01 0.453426E+01 0.448004E+01 0.459093E+01 0.459093E+01
 0.459093E+01 0.459093E+01 0.459093E+01 0.459093E+01 0.459093E+01 0.459093E+01
 MONTH =    4
 0.857188E+03 0.615098E+03 0.342293E+03 0.106560E+03 0.330670E+02 0.105533E+02
 0.807601E+01 0.666266E+01 0.566577E+01 0.532391E+01 0.530284E+01 0.523044E+01
 0.533700E+01 0.526130E+01 0.519916E+01 0.519591E+01 0.502948E+01 0.485277E+01
 0.464187E+01 0.459989E+01 0.463082E+01 0.461376E+01 0.472649E+01 0.472649E+01
 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01
 0.198377E+04 0.123864E+04 0.559699E+03 0.146283E+03 0.380872E+02 0.101068E+02
 0.807601E+01 0.666266E+01 0.566577E+01 0.532391E+01 0.530284E+01 0.523044E+01
 0.533700E+01 0.526130E+01 0.519916E+01 0.519591E+01 0.502948E+01 0.485277E+01
 0.464187E+01 0.459989E+01 0.463082E+01 0.461376E+01 0.472649E+01 0.472649E+01
 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01 0.472649E+01
 0.391207E+04 0.227079E+04 0.936216E+03 0.202276E+03 0.436528E+02 0.942833E+01
 0.807601E+01 0.666266E+01 0.566577E+01 0.532391E+01 0.530284E+01 0.523044E+01
 0.533700E+01 0.526130E+01 0.519916E+01 0.519591E+01 0.502948E+01 0.485277E+01
 0.464187E+01 0.459989E+01 0.463082E+01 0.461376E+01 0.472649E+01 0.472649E+01
